orig_indexA,orig_indexB,text_a,text_b,lat_a,long_a,lat_b,long_b,prediction,true_label,generated_text,correct
733,5230,"Travelodge Cambridge Fourwentways, A11 Fourwentways Abington Cambridge, South Cambridgeshire, East of England, CB216AP","Travelodge, Fourwentways Services, Cambridge, South Cambridgeshire, East of England, CB216AP",52.12678146,0.222304001,51.45006295,-2.60175965,1,1,MATCH,True
57971,7921,"Tudor Court Hotel, 77 Kineton Green Road Olton SolihullWest Midlands, B927DX","Tudor Court Hotel, 77, Kineton Green Road, Solihull, West Midlands, B927DX",52.43426895,-1.811879993,52.4341713,-1.811428167,1,1,MATCH,True
21256,1932,"The Claremont Hotel, 14-15 Claremont Crescent Edinburgh, City of Edinburgh, EH74HX","Claremont Hotel, 14-15, Claremont Crescent, Edinburgh, , United Kingdom, City of Edinburgh, EH74HX",55.96391,-3.19194,54.1027672,-3.232323,1,1,MATCH,True
14027,1370,"King Of Prussia 3 Town Quay Fowey Scilly, Cornwall, South West, PL231AT","King of Prussia, 3, Town Quay, Fowey, , United Kingdom, Cornwall, South West, PL231AT",50.33528,-4.634594,51.4924028,0.2720071,1,1,MATCH,True
8308,3311,"Brighton Surf Guest House, 16 Charlotte Street Brighton and Hove Brighton, South East, BN21AG","Brighton Surf Hotel, 16, Charlotte Street, Brighton, , GB, Brighton and Hove, South East, BN21AG",50.819238,-0.12797,56.0153198,-5.4480882,1,1,MATCH,True
64674,1108,"Beryl, Top of Hawkers Lane Wells Somerset, South West, BA53JP","Beryl, Hawker's Lane, Wells, , United Kingdom, Somerset, South West, BA53JP",51.218689,-2.62988,57.2822814,-2.3730406,1,1,MATCH,True
33493,5842,"The Golden Cheval Hotel, 203 Central Promenade Blackpool, North West, FY15DL","The Golden Cheval Hotel, 203 Central Promenade Blackpool, North West, FY15DL",53.80806,-3.05488,53.80806,-3.05488,1,1,MATCH,True
5450,5434,"Holiday Inn Express London Stansted Airport, Thremhall Avenue London Stansted Airport Stansted, Uttlesford, East of England, CM241PY","Holiday Inn Express, Thremhall Avenue, Stansted, Uttlesford, East of England, CM241PY",51.87637,0.247157,55.5455923,-2.2868732,1,1,MATCH,True
46819,4925,"Holiday Inn Washington, Emerson District 5 Washington, Sunderland, North East, NE371LB","Holiday Inn, Emerson Road, Washington, Sunderland, North East, NE371LB",54.88687,-1.55469,54.88665435,-1.557428815,1,1,MATCH,True
59880,2952,"The Western Hotel, Gabriel Street, Cornwall, South West, TR262LU","The Western Hotel, Gabriel Street, St Ives, , United Kingdom, Cornwall, South West, TR262LU",50.21116,-5.48162,51.1699808,-0.172579,1,1,MATCH,True
38945,8536,"The Clarendon Hotel Blackheath, 8-16 Montpelier Row Blackheath Village Blackheath London, Lewisham, SE30RW","The Clarendon, 8-16, Montpelier Row, London, Lewisham, SE30RW",51.468616,0.009513,51.4685748,0.009909898,1,1,MATCH,True
21198,1440,"The Bonham Hotel, 35 Drumsheugh Gardens Edinburgh, City of Edinburgh, EH37RN","The Bonham Hotel, 35, Drumsheugh Gardens, Edinburgh, , United Kingdom, City of Edinburgh, EH37RN",55.951254,-3.215936,55.8659765,-4.2862434,1,1,MATCH,True
34303,9406,"Brisbane House Hotel, 14 16 Greenock Road Largs, North Ayrshire, KA308NE","Brisbane House, 14-16, Greenock Road, Largs, North Ayrshire, KA308NE",55.79746,-4.86796,55.79739195,-4.867814683,1,1,MATCH,True
6071,33756,"The Florida Hotel, 32 Charnley Road Blackpool, North West, FY14PF","The Florida Hotel, 32 Charnley Road Blackpool, North West, FY14PF",53.81502573,-3.049296141,53.81502573,-3.049296141,1,1,MATCH,True
51982,2566,"The Lorna Doone Hotel, High Street Porlock, Somerset, South West, TA248PS","Lorna Doone Hotel & Restaurant, High Street, Minehead, Somerset, , GB, South West, TA248PS",51.209285,-3.595028,51.5033858,-3.5795629,1,1,MATCH,True
37777,11255,"The Darlington Hyde Park, 111 117 Sussex Gardens Paddington Paddingto London, NW22RU","The Darlington Hyde Park, 111-117, Sussex Gardens, London",51.515603,-0.171408,51.51551855,-0.171446836,1,1,MATCH,True
30533,8862,"Victoria Lodge Hotel, Alexandra Road Shanklin Isle Of Wight, South East, PO376AF","Victoria Lodge Hotel, 5, Alexandra Road, Shanklin, , GB, Isle of Wight, South East, PO376AF",50.62889,-1.17704,50.7577322,-3.32924845,1,1,MATCH,True
5840,2411,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR","Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.81573,-3.05019,53.8158919,-3.0497695,1,1,MATCH,True
30032,3892,"Novotel Ipswich, Greyfriars Road Ipswich, East of England, IP11UP","Novotel, Grey Friars Road, Ipswich, East of England, IP11UP",52.05336,1.15233,56.34465595,-2.81189775,1,1,MATCH,True
54507,2672,"The Angel Inn, High Street Wangford Suffolk, East Suffolk, East of England, NR348RL","The Angel Inn, 39, High Street, Wangford, , United Kingdom, East Suffolk, East of England, NR348RL",52.35551,1.62005,55.9593669,-3.6951078,1,1,MATCH,True
3057,6340,"Cartwright Hotel, 1-5 Croughton Road AynhoBanburyOxfordshire, West Northamptonshire, East Midlands, OX173BE","Cartwright Hotel, 1-5, Croughton Road, Banbury, , GB, West Northamptonshire, East Midlands, OX173BE",51.99506,-1.25157,53.4066191,-2.9801791,1,1,MATCH,True
48309,5323,"Plough Hotel, Bridge Street Northampton, West Northamptonshire, East Midlands, NN11PF","The Plough Hotel, Bridge Street, Northampton, , GB, West Northamptonshire, East Midlands, NN11PF",52.23379,-0.89732,55.99052525,-2.48867415,1,1,MATCH,True
33805,2377,"New Odyssey Hotel, 4 6 Burlington Road Blackpool, North West, FY41NL","New Odyssey Hotel, 4, Burlington Road West, Blackpool, , United Kingdom, North West, FY41NL",53.786923,-3.05762,53.7868271,-3.0576468,1,1,MATCH,True
2638,1083,"The Ayrshire and Galloway, 1 Killoch Place AyrAyrshire, South Ayrshire, KA72EA","Ayrshire & Galloway Hotel, 1, Killoch Place, Ayr, , United Kingdom, South Ayrshire, KA72EA",55.4585,-4.6295,55.4966901,-4.6129301,1,1,MATCH,True
61972,5087,"Holiday Inn Taunton, Deane Gate Avenue Taunton, Somerset, South West, TA12UA","Holiday Inn Taunton M5 J25, Deane Gate Avenue, Taunton, Somerset, , GB, South West, TA12UA",51.018709,-3.066381,57.5925434,-3.70749725,1,1,MATCH,True
35933,6294,"ibis Liverpool Centre Albert Dock, 27 Wapping Liverpool, North West, L18LY","ibis Liverpool Centre Albert Dock, 27, Wapping, Liverpool, North West, L18LY",53.39949,-2.98728,57.324465,-4.23519695,1,1,MATCH,True
23936,7706,"The Snooty Fox, Market Place Tetbury Gloucestershire, Cotswold, South West, GL88DD","The Snooty Fox, Market Place, Tetbury, Cotswold, South West, GL88DD",51.63694,-2.15926,51.75726445,0.5237914,1,1,MATCH,True
53654,8273,"Orange Tree, 45 Kew Road RichmondSurrey, Richmond upon Thames, London, TW92NQ","The Orange Tree, 45, Kew Road, Richmond, Richmond upon Thames, London, TW92NQ",51.46426,-0.30155,51.46425745,-0.301597556,1,1,MATCH,True
29597,7898,"Marine Hotel, 19 High Street Invergordon, Highland, IV180EZ","Marine Hotel, 19, High Street, Invergordon, Highland, IV180EZ",57.688095,-4.172808,57.688325,-4.173046119,1,1,MATCH,True
12432,8281,"Travelodge Newbury Chieveley M4, Moto Service Area A34 Oxford Road Chieveley Moto Service AreaChieveley Newbury, West Berkshire, South East, RG189XX","Travelodge, Oxford Road, Newbury, Berkshire, West Berkshire, South East, RG189XX",51.4510994,-1.308470964,50.7812396,-1.0831172,1,1,MATCH,True
6802,5577,"Travelodge Borehamwood Hotel, Elstree Way Borehamwood BorehamwoodLondon, Hertsmere, East of England, WD61SD","Travelodge, Elstree Way, Borehamwood, Hertsmere, East of England, WD61SD",51.65882972,-0.25351738,50.36798725,-4.12839555,1,1,MATCH,True
18538,5672,"Arundell Arms, Fore Street Devon, West Devon, South West, PL160AA","The Arundell, Fore Street, West Devon, South West, PL160AA",50.64326,-4.2842,52.3978871,-2.0067693,1,1,MATCH,True
33976,34112,"The Richley Hotel, 59 Hornby Road Blackpool, North West, FY14QJ","Richley Hotel, 59 Hornby Road, Blackpool, North West, FY14QJ",53.81403,-3.04908,53.81396,-3.04886,1,1,MATCH,True
29767,1927,"Star Inn Rooms, 66 High Street Ardersier ArdersierInverness, Highland, IV27QB","Star Inn Rooms, 66 High Street Ardersier ArdersierInverness, Highland, IV27QB",57.57071,-4.03852,57.57071,-4.03852,1,1,MATCH,True
33354,2408,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.816103,-3.049053,53.8160075,-3.0494477,1,1,MATCH,True
6412,9570,"Hyde Park Court Hotel, 48, Norfolk Square, London, GB","Hyde Park Rooms Hotel, 137, Sussex Gardens",51.5164762,-0.17299045,51.5151049,-0.172068426,0,1,NO_MATCH,False
33974,6234,"Heather Lea, 34 Empress Drive Blackpool, North West, FY29SD","Heather Lea, 34 Empress Drive Blackpool, North West, FY29SD",53.83623,-3.05104,53.83623,-3.05104,1,1,MATCH,True
11751,789,"Chestnut B&B, High Street Bourton-on-the-Water, Cotswold, South West, GL542AN","Dial House, High Street, Cheltenham, , United Kingdom, Cotswold, South West, GL542AN",51.884531,-1.757673,57.1779874,-2.1719686,1,1,MATCH,True
48505,178,"The Britannia Nottingham Hotel, St James Street Nottingham, East Midlands, NG16BN","Britannia Hotel, Saint James's Street, Nottingham, , United Kingdom, East Midlands, NG16BN",52.95225,-1.15392,52.3411919,0.5084877,1,1,MATCH,True
812,872,"The Brudenell Hotel, The Parade AldeburghSuffolk, East Suffolk, East of England, IP155BU","The Brudenell, Brudenell Street, East Suffolk, , United Kingdom, East of England, IP155BU",52.14794,1.60118,53.4302613,-1.0210171,1,1,MATCH,True
66663,10615,"The Witney Guest House, 7 Church Green WitneyOxfordshire, West Oxfordshire, South East, OX284AZ","The Witney Hotel, 7, Church Green, Witney, West Oxfordshire, South East, OX284AZ",51.782891,-1.484811,50.9018744,-1.40867965,1,1,MATCH,True
5721,33330,"Cliffs Hotel, Queens Promenade Blackpool Lancashire, North West, FY29SG","Cliffs Hotel, Queens Promenade Blackpool Lancashire, North West, FY29SG",53.835765,-3.054757,53.835765,-3.054757,1,1,MATCH,True
5697,2508,"The Derby Hotel Guest house, 2 Derby Road North Shore Blackpool, North West, FY12JF","The Derby Hotel, 2, Derby Road, Blackpool, , United Kingdom, North West, FY12JF",53.828658,-3.054836,52.3946434,-2.0482241,1,1,MATCH,True
37602,11298,"Hotel 65, 65 Shepherds Bush Road Hammersmith HammersmithLondon, Hammersmith and Fulham, W67LS","Hotel 65, 65, Shepherds Bush Road, London, GB",51.499351,-0.222074,51.4992154,-0.221753899,1,1,MATCH,True
12199,10408,"Ba Ba Guest House, 65 Hoole Road Chester, Cheshire West and Chester, North West, CH23NJ","The Limes, 12, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NJ",53.200501,-2.87578,57.18599985,-2.1822257,0,1,NO_MATCH,False
56892,5536,"Greystones, 10 South Parade Lincs SkegnessLincolnshire, East Lindsey, East Midlands, PE253HW","Greystones Hotel, 10, South Parade, Skegness, , GB, East Lindsey, East Midlands, PE253HW",53.14001,0.343672,52.30819185,-1.94478775,1,1,MATCH,True
64045,235,"The White Hart Hotel, 6-8 Carter Street Uttoxeter, East Staffordshire, West Midlands, ST148EU","The White Hart Hotel, Carter Street, Uttoxeter, , United Kingdom, East Staffordshire, West Midlands, ST148EU",52.89837,-1.86525,50.8076739,0.1565319,1,1,MATCH,True
33760,2415,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.81551,-3.05084,53.8156354,-3.0506117,1,1,MATCH,True
60170,234,"The Bank House Hotel, Church Street UttoxeterStaffordshire, East Staffordshire, West Midlands, ST148AG","The Bank House Hotel, Church Street, Uttoxeter, , United Kingdom, East Staffordshire, West Midlands, ST148AG",52.898956,-1.862803,51.2690815,-1.0883653,1,1,MATCH,True
5145,5306,"The Norfolk Hotel, 267 Hagley Rd Edgbaston Birmingham, West Midlands, B169NA","Norfolk Hotel, 259-267, Hagley Road, Birmingham, , GB, West Midlands, B169NA",52.47207,-1.94845,52.47204415,-1.944879238,1,1,MATCH,True
37260,4101,"Rhodes Hotel, 195 Sussex Gardens London Hyde Park, Westminster, W22RJ","Rhodes Hotel, 195, Sussex Gardens, London",51.51379,-0.17458,51.513929,-0.174117439,1,1,MATCH,True
37226,3828,"Sheraton Skyline Hotel London Heathrow, Heathrow Airport Bath Road Bath RoadHayes, Hillingdon, London, UB35BP","Sheraton Skyline, Bath Road, Hayes, , GB, Hillingdon, London, UB35BP",51.48079,-0.436582,51.4815288,-0.436567553,1,1,MATCH,True
24852,9223,"Premier Inn Great Yarmouth West (A47), North River Road, Runham Vauxhall Great Yarmouth, East of England, NR301SH","Premier Inn, North River Road, Great Yarmouth, , GB, East of England, NR301SH",52.6150784,1.722154515,53.47756335,-2.23913815,1,1,MATCH,True
33398,2444,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF","Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",53.81527,-3.0489,53.8154057,-3.0484378,1,1,MATCH,True
51377,10515,"The Seaview Hotel, Seaview Road Boddam, Aberdeenshire, AB423NS","Seaview Hotel, Seaview Road, Boddam, , GB, Aberdeenshire, AB423NS",57.47327,-1.78118,57.47330982,-1.781082543,1,1,MATCH,True
60525,2775,"Novotel London Stansted, Round Coppice Road . London Stansted Airport Stansted, Uttlesford, East of England, CM241SF","Novotel Stansted Airport, Round Coppice Road, Stansted, , GB, Uttlesford, East of England, CM241SF",51.87629,0.212439,55.2003508,-6.6450657,1,1,MATCH,True
30378,8139,"Melbourne Ardenlea Hotel, 4 6 Queens Road Shanklin Isle of Wight, South East, PO376AN","Melbourne Ardenlea, 4,6, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AN",50.62844,-1.17468,50.62870265,-1.1758716,1,1,MATCH,True
38702,4752,"The Bryson Hotel, 124-132 Clerkenwell Road London, Camden, EC1R5DJ","The Bryson Hotel, 124-132, Clerkenwell Road, London, Camden, EC1R5DL",51.522059,-0.108688,51.52217435,-0.108721346,1,1,MATCH,True
22718,3007,"The Royal Hotel, 20 Rogers Street Anstruther, Fife, KY103DU","The Royal Hotel, 20, Rodger Street, Anstruther, , United Kingdom, Fife, KY103DU",56.22315,-2.70193,55.8651452,-4.2660588,1,1,MATCH,True
49041,6352,"Orkneylodge, Houton Bay Scapa Flow Orkney Isles OrphirOrkney Isles, Orkney Islands, KW172RD","Lyndale Holiday Flats, 40 Palatine Road, Blackpool, North West, FY14BY",58.917443,-3.182389,53.81274,-3.04714,0,1,NO_MATCH,False
6949,6116,"The New England Hotel, Wide Bargate Boston, East Midlands, PE216SH","The New England Hotel, 49, Wide Bargate, Boston, , GB, East Midlands, PE216SH",52.980267,-0.019393,50.45324155,-3.54538555,1,1,MATCH,True
62782,6644,"Lifehouse Spa & Hotel, Frinton Road  Thorpe Le Soken Thorpe-le-Soken Thorpe-le-SokenEssex, Tendring, East of England, CO160JD","Lifehouse Spa & Hotel, Frinton Road, Thorpe-le-Soken, Tendring, East of England, CO160JD",51.851778,1.167077,51.5083518,-0.13107805,1,1,MATCH,True
21639,12809,"Esplanade Hotel, 27-29 Marine Parade East Clacton on Sea, Tendring, East of England, CO151UU","Esplanade Hotel, 27-29 Marine Parade East Clacton on Sea, Tendring, East of England, CO151UU",51.78851,1.157472,51.78851,1.157472,1,1,MATCH,True
33856,6142,"The Malibu Party Hotel, 114-116 Albert Road Blackpool, nan","The Malibu Party Hotel, 114-116 Albert Road Blackpool, nan",53.81619,-3.04848,53.81619,-3.04848,1,1,MATCH,True
58045,67491,"The Keep, 8 South Street Yeovil Somerset, South West, BA201QE","The Keep, 8 South Street Yeovil Somerset, South West, BA201QE",50.94067,-2.63275,50.94067,-2.63275,1,1,MATCH,True
10260,10259,"Comfotel Grn, 120, Shepherds Bush Road, London, GB","Comfotel Blu, 114, Shepherds Bush Road, London, GB",51.49909115,-0.22244115,51.4990327,-0.222438764,0,1,NO_MATCH,False
5450,21590,"Holiday Inn Express London Stansted Airport, Thremhall Avenue London Stansted Airport Stansted, Uttlesford, East of England, CM241PY","Holiday Inn Express London Stansted Airport, Thremhall Avenue London Stansted Airport Stansted, Uttlesford, East of England, CM241PY",51.87637,0.247157,51.87637,0.247157,1,1,MATCH,True
21158,749,"Novotel Edinburgh Centre, 80 Lauriston Place EdinburghScotland, City of Edinburgh, EH39DE","Novotel, 80, Lauriston Place, Edinburgh, , GB, City of Edinburgh, EH39DG",55.944852,-3.199548,55.945101,-3.1996608,1,1,MATCH,True
46397,613,"Polurrian Bay Hotel, Polurrian Road Mullion Mullion Cornwall, South West, TR127EN","Polurrian Hotel, Polurrian Road, Helston, , United Kingdom, Cornwall, South West, TR127EN",50.021922,-5.253691,52.3371484,-1.290764,1,1,MATCH,True
58124,5087,"Holiday Inn Taunton, Deane Gate Avenue Taunton, Somerset, South West, TA12UA","Holiday Inn Taunton M5 J25, Deane Gate Avenue, Taunton, Somerset, , GB, South West, TA12UA",51.018709,-3.066381,57.5925434,-3.70749725,1,1,MATCH,True
56885,3287,"The Sun Hotel, 18-19 North Parade Skegness, East Lindsey, East Midlands, PE252UB","Sun Hotel, North Parade, East Lindsey, , United Kingdom, East Midlands, PE252UB",53.1467,0.345547,53.1460094,0.3415874,1,1,MATCH,True
18353,4214,"Derby Midland Hotel, BW Signature Collection, Midland Road Derby, East Midlands, DE12SQ","Derby Station Hotel, 21, Midland Road, Derby, East Midlands, DE12SL",52.915405,-1.46377,52.91575935,-1.465111566,0,1,NO_MATCH,False
6146,33860,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF",53.81535,-3.04847,53.81535,-3.04847,1,1,MATCH,True
52715,3696,"Roundabout Hotel, Monkmead Lane West Chiltington West Chiltington West Sussex, Horsham, South East, RH202PF","The Roundabout Hotel, Monkmead Lane, Horsham, , United Kingdom, South East, RH202PF",50.938226,-0.457143,51.4724152,-3.1643723,1,1,MATCH,True
12038,378,"Peckforton Castle, Stone House Lane TARPORLEY, Cheshire East, North West, CW69TN","Peckforton Castle, Stone House Lane, , United Kingdom, Cheshire East, North West, CW69TN",53.11786,-2.698865,51.3795869,1.3549093,1,1,MATCH,True
21755,4505,"The Grosvenor, 23 Carnarvon Road Clacton-on-Sea, Tendring, East of England, CO156PH","Grosvenor House Hotel, 23, Carnarvon Road, Clacton-on-Sea, Tendring, East of England, CO156PH",51.79112,1.15593,51.7893369,1.1590486,1,1,MATCH,True
61920,1749,"Victoria Hotel, BARMORE ROAD TARBERT, Argyll and Bute, PA296TW","the Victoria Hotel, Barmore Road, Tarbert, , United Kingdom, Argyll and Bute, PA296TW",55.86440999,-5.415190235,55.8636499,-5.4121986,1,1,MATCH,True
39319,565,"Kent Hall Hotel, 414 Seven Sisters Road London, Hackney, N42LX","Kent Hall, 414, Seven Sisters Road, London, , United Kingdom, Hackney, N42LX",51.56981,-0.0967,51.5700523,-0.0963959,1,1,MATCH,True
28857,6773,"Best Western Princes Marine Hotel, 153 Kingsway HoveEast Sussex, Brighton and Hove, South East, BN34GR","Princes Marine Hotel, 153, Kingsway, Hove, , GB, Brighton and Hove, South East, BN34GR",50.825825,-0.181974,57.50161635,-4.24780525,1,1,MATCH,True
21388,9207,"The Little Downham Anchor, 25 Main Street Little DownhamEly Cambridgeshire, East Cambridgeshire, East of England, CB62ST","The Anchor, 25, Main Street, Ely, East Cambridgeshire, East of England, CB62ST",52.43306,0.24156,50.34877345,-3.56682275,1,1,MATCH,True
24825,6511,"St Annes Hotel, 7 Norfolk Square Great YarmouthNorfolk, East of England, NR301EE","St Anne's Hotel, 7, Norfolk Square, Great Yarmouth, East of England, NR301EE",52.61087,1.736244,52.6109195,1.73612175,1,1,MATCH,True
10359,6891,"Holiday Inn Express Cambridge Duxford M11 Jct 10, Station Road East Whittlesford Whittlesford BridgeCambridge, South Cambridgeshire, East of England, CB224NL","Holiday Inn Express, Station Road East, , GB, South Cambridgeshire, East of England, CB224NL",52.10387,0.166354,52.9307111,-4.1423385,1,1,MATCH,True
